"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SYT14",4.37459479026529e-69,0.67349947132604,0.157,0.082,1.46715160075917e-64
"NFASC",4.45568982790399e-69,-2.48520982409293,0.022,0.072,1.49434925448244e-64
"ZBTB8A",5.07132435553843e-69,0.882097158710598,0.147,0.075,1.70082076236048e-64
"CRAT",5.24953998220319e-69,0.578661533754262,0.169,0.091,1.76059071923131e-64
"ANPEP",5.52134456315783e-69,0.659775222258987,0.153,0.079,1.85174853959187e-64
"PDZD11",5.56763374060322e-69,0.167290743772118,0.395,0.264,1.86727300392351e-64
"C11orf96",5.9767226938299e-69,0.904686716596229,0.273,0.178,2.00447325705667e-64
"ANKRD28",6.29488830257318e-69,0.438622966010555,0.401,0.288,2.11117963891699e-64
"C9orf16",6.55291212026133e-69,0.235875561384944,0.668,0.52,2.19771566689324e-64
"S100A9",6.59061348369404e-69,-2.03574520059726,0.073,0.143,2.21035995016131e-64
"LRRFIP2",6.76786138290674e-69,0.256573171067321,0.372,0.251,2.26980535059926e-64
"BHLHE41",7.00133522255776e-69,-1.87930754248019,0.108,0.181,2.34810780694142e-64
"VAV2",7.51646614121316e-69,0.670263230230487,0.203,0.119,2.52087241444007e-64
"ANKRD33B",7.53458123664386e-69,0.670187816350538,0.21,0.123,2.52694785514562e-64
"RNF144A",7.54773288786056e-69,0.458891970584533,0.198,0.113,2.53135865593068e-64
"POU2F2",9.93055056505128e-69,-2.58857283846335,0.031,0.084,3.3305080485069e-64
"DDB1",1.0332778503222e-68,0.23532634427171,0.465,0.324,3.46540725441058e-64
"GIMAP6",1.0363135844023e-68,-1.23304674294013,0.046,0.109,3.47558849936844e-64
"LY6E",1.0694521972694e-68,0.25344785197596,0.535,0.392,3.58672877920211e-64
"STMP1",1.09671124955111e-68,0.160462171152398,0.551,0.396,3.6781501887445e-64
"KCTD12",1.11666283484734e-68,-1.58677884010783,0.224,0.295,3.74506381551102e-64
"MSC-AS1",1.12714191505852e-68,1.75585400946791,0.052,0.012,3.78020855472327e-64
"DVL3",1.20623132491314e-68,0.297380176393053,0.319,0.208,4.04545861749371e-64
"ZNF83",1.22889024718946e-68,0.340188889976092,0.228,0.135,4.12145211102402e-64
"DYNLT3",1.29555468889532e-68,0.266157080739059,0.468,0.328,4.34503131561711e-64
"PBXIP1",1.40279362182159e-68,0.229714418177488,0.266,0.164,4.70468924886526e-64
"NR4A3",1.45009253189241e-68,-1.99187150907319,0.142,0.218,4.86332033346075e-64
"RHOG",1.54522273954726e-68,-1.2166509685977,0.316,0.38,5.18236802389359e-64
"RPL35A",1.66445294568104e-68,0.224214771050959,0.976,0.965,5.58224228922507e-64
"SLC37A3",1.67659861156774e-68,0.708395140205968,0.148,0.076,5.62297642347587e-64
"SNX7",1.71022014516325e-68,0.429262451726258,0.252,0.157,5.73573632284851e-64
"TSPAN31",1.71962295719219e-68,0.24612226649179,0.324,0.211,5.76727147383118e-64
"TBX18",1.74563183422146e-68,1.1967217279253,0.09,0.036,5.85450004561194e-64
"PTPN12",1.9180755071293e-68,0.197381937818077,0.492,0.347,6.43284163581025e-64
"ZNF667",1.966055131591e-68,0.860209398791879,0.129,0.062,6.5937557003299e-64
"FNDC10",1.98814505013897e-68,1.17231573675128,0.091,0.035,6.66784086915608e-64
"IQSEC3",2.46092885264606e-68,1.10964955460228,0.085,0.032,8.25346318600437e-64
"THBS1",2.63765682564666e-68,-0.365528391841843,0.303,0.195,8.84617346185377e-64
"RENBP",2.89090889550563e-68,-2.81231152453503,0.01,0.051,9.69553025374678e-64
"SIGLEC8",3.79905382321032e-68,-5.11245131538378,0.002,0.033,1.27412667122828e-63
"CD320",4.11133447667003e-68,0.265651274239119,0.296,0.19,1.37885935678559e-63
"TMED9",4.1942383658539e-68,0.267414667207955,0.623,0.471,1.40666366314008e-63
"ATP1B2",4.25705664670637e-68,1.53674994839288,0.06,0.016,1.42773165817238e-63
"TEAD2",4.48688592924336e-68,0.537724246802007,0.231,0.141,1.50481180294964e-63
"RBMS2",4.98155698419564e-68,0.399525138974705,0.274,0.173,1.67071458135953e-63
"ADM",5.07488125542973e-68,1.12416854423155,0.317,0.216,1.70201367544602e-63
"S100A6",6.07259197197172e-68,0.28734111211886,0.91,0.818,2.03662589555988e-63
"SSRP1",6.8338967592351e-68,0.173410583353996,0.447,0.299,2.29195229511227e-63
"SOX8",7.53981169821824e-68,-3.03937826992102,0.009,0.048,2.52870204734843e-63
"ABHD14B",7.58858328923076e-68,0.3976874505299,0.25,0.153,2.54505906354221e-63
"SHB",7.65124487128e-68,0.406918181339958,0.242,0.149,2.56607450492989e-63
"SOCS3",7.8476319217353e-68,0.488695980531006,0.633,0.528,2.63193879391158e-63
"SOWAHC",8.99591301450832e-68,0.613908514342804,0.197,0.114,3.0170493068058e-63
"STRA6",9.156844197299e-68,1.85367854650905,0.052,0.012,3.07102240689014e-63
"MRPS2",9.25699710009378e-68,0.261449053919131,0.326,0.215,3.10461168742945e-63
"PCDHGA8",1.02364731051706e-67,1.53876972025723,0.068,0.021,3.43310835001213e-63
"NOG",1.07420066733654e-67,2.55438511514406,0.048,0.011,3.60265419811328e-63
"CLOCK",1.13374789755315e-67,0.386062452592025,0.288,0.184,3.80236369881375e-63
"RNF152",1.1631921271877e-67,1.78683505161788,0.073,0.025,3.9011137561621e-63
"ZDBF2",1.21541242771132e-67,0.669387121206794,0.134,0.066,4.07625020005823e-63
"ZSCAN18",1.3584487395993e-67,0.309916504812425,0.294,0.19,4.55596538286812e-63
"PLCD4",1.43209393935401e-67,1.35072374167976,0.058,0.016,4.80295665380548e-63
"RPS14",1.4460020020873e-67,0.137394770232441,0.987,0.985,4.84960151460038e-63
"PTPRB",1.44702172289179e-67,0.386795846110483,0.217,0.128,4.8530214542345e-63
"STX2",1.63722508476628e-67,0.240783666420841,0.346,0.229,5.49092548928915e-63
"ERBB3",1.68024768176966e-67,-2.76275593874838,0.013,0.055,5.63521467511907e-63
"LSP1",1.93083436296644e-67,-1.5936101791685,0.148,0.225,6.47563228651686e-63
"CACHD1",2.04767884048658e-67,1.11733531657638,0.099,0.041,6.86750529522388e-63
"COPZ1",2.29735304499006e-67,0.166901198841982,0.555,0.397,7.70486264228767e-63
"EIF4A2",2.39941161004077e-67,0.220097311880906,0.796,0.678,8.04714665775474e-63
"IL2RA",2.44205627653003e-67,-3.412145425758,0.011,0.051,8.19016834022641e-63
"GLRX5",2.57825649475551e-67,0.176482957531794,0.531,0.375,8.64695663211104e-63
"PDCD1",2.67299574334715e-67,-3.80323204096196,0.007,0.044,8.96469312403766e-63
"PRR16",2.71118360991127e-67,1.47635756904286,0.079,0.028,9.09276759092041e-63
"DCAF6",2.8349900037361e-67,0.430244421467155,0.256,0.16,9.50798947453012e-63
"CPNE1",2.86860094768814e-67,0.255502979683304,0.555,0.407,9.62071385835648e-63
"RFNG",2.91662547146977e-67,0.216994974314364,0.32,0.21,9.78177850621531e-63
"RAB2A",2.92926186479972e-67,0.226469508824315,0.699,0.539,9.82415844216531e-63
"AP2A1",2.96208551070494e-67,0.250992847312215,0.345,0.232,9.93424238580222e-63
"GFPT2",3.0151909887506e-67,0.692410571383749,0.145,0.074,1.01123475380717e-62
"WFS1",3.16236675938633e-67,0.67393001845807,0.144,0.073,1.06059456376299e-62
"SCYL1",3.19109444412463e-67,0.290789967603464,0.342,0.23,1.07022925467052e-62
"RWDD4",3.58130708688242e-67,0.472481599223306,0.268,0.171,1.20109877079863e-62
"SREK1",3.6510066260337e-67,0.28118577605342,0.533,0.378,1.22447460223918e-62
"TAF7",3.730875101231e-67,0.281403081605692,0.568,0.422,1.25126089145085e-62
"UGT3A2",3.8175605736877e-67,1.43976607472463,0.087,0.034,1.28033346520338e-62
"VTN",4.16372895474806e-67,2.6216881424529,0.042,0.007,1.3964314168434e-62
"FUNDC2",4.32136209054041e-67,0.147770380153277,0.554,0.392,1.44929841792544e-62
"PCDHB9",4.36578701544665e-67,1.79265243862249,0.058,0.016,1.4641976492405e-62
"AFDN",4.5285965126455e-67,0.396134896090456,0.336,0.226,1.51880069841105e-62
"GMCL1",4.82924627059901e-67,0.349156915680561,0.307,0.201,1.6196326142335e-62
"TIGIT",5.14471838143475e-67,-3.91955445061266,0.008,0.047,1.72543565076559e-62
"AL136987.1",5.19804638021059e-67,-4.08196920196384,0.003,0.035,1.74332079499503e-62
"GABARAPL1",5.46412154085201e-67,0.261561312004335,0.538,0.4,1.83255708237095e-62
"PELO",5.92077828343037e-67,0.323430523876811,0.309,0.202,1.98571062069688e-62
"TRIQK",6.54834989521049e-67,0.412492056175269,0.217,0.128,2.1961855878557e-62
"UBE2H",6.80238828203592e-67,0.214111975896514,0.466,0.33,2.28138498202921e-62
"FAM57A",7.00222333464203e-67,0.896057702387147,0.137,0.069,2.34840566197224e-62
"TSPO",7.22791250084424e-67,-0.616912282296633,0.581,0.602,2.42409729453314e-62
"ATP6V1B2",7.42865252454723e-67,-1.42303095869164,0.261,0.332,2.49142148368265e-62
"ARMC9",7.97718694791448e-67,0.788060491482462,0.14,0.071,2.67538895859156e-62
"LINC00511",7.98175960663085e-67,0.705054422071829,0.15,0.079,2.67692253687186e-62
"CORO7",8.45873474998347e-67,-1.6378707603543,0.101,0.174,2.83689046044945e-62
"TEX264",8.86446436639072e-67,0.238980541457174,0.399,0.274,2.97296405920012e-62
"PTTG1IP",9.29845880976037e-67,0.375181815001772,0.631,0.478,3.11851711561743e-62
"RHBDF2",9.32623343501628e-67,-2.03295773888979,0.098,0.167,3.12783216943576e-62
"MFNG",1.13012520643466e-66,-1.6862000894472,0.032,0.086,3.79021391734058e-62
"AP4M1",1.14769445433934e-66,0.493764899717774,0.176,0.097,3.84913766096329e-62
"AHCYL1",1.23612890215366e-66,0.30480608081108,0.472,0.339,4.14572911204293e-62
"ARHGAP5",1.2578345541011e-66,0.10743684963697,0.463,0.323,4.21852552754426e-62
"RNF130",1.30980595444517e-66,-1.2127889079961,0.364,0.417,4.39282721001822e-62
"NFKBID",1.31870072822295e-66,-2.09039312871282,0.1,0.17,4.42265850231414e-62
"FAM168B",1.32126474933923e-66,0.253295701528333,0.376,0.256,4.4312577163339e-62
"LINC02207",1.33715769178718e-66,-3.95442360073214,0.003,0.035,4.48455946671584e-62
"AKR1C3",1.37437898347259e-66,0.416238541109181,0.172,0.091,4.60939223477038e-62
"GTF2H5",1.40416520215879e-66,0.138076777096912,0.582,0.421,4.70928925500015e-62
"ERO1A",1.42544269276861e-66,0.306547841701753,0.37,0.258,4.78064970300735e-62
"PLXDC2",1.43232948711084e-66,-1.51565751107647,0.186,0.26,4.80374663387232e-62
"GPATCH8",1.44508248195173e-66,0.23363912320772,0.402,0.278,4.8465176279697e-62
"SLC35A1",1.5306759355089e-66,0.505530206702999,0.186,0.105,5.13358095250975e-62
"JAGN1",1.61100681547066e-66,0.214175382511743,0.361,0.244,5.40299465772549e-62
"VPS25",1.61155506522275e-66,0.186718385432342,0.385,0.259,5.40483337774405e-62
"KCNK15",1.69451666081934e-66,1.56314290719209,0.057,0.015,5.68306997705589e-62
"BIRC3",1.70225376640682e-66,-2.11389760244138,0.095,0.164,5.7090186817752e-62
"SMO",1.74004093899737e-66,1.07794130843448,0.117,0.055,5.83574930120936e-62
"DAB2IP",1.75421406678258e-66,0.581058224228317,0.153,0.079,5.8832831371754e-62
"AC112721.1",2.03145889508054e-66,1.76695365776975,0.039,0.006,6.81310684232113e-62
"KLHL13",2.40444079234651e-66,1.65920191196444,0.071,0.023,8.06401352937173e-62
"MIB1",2.70251276215895e-66,0.241995768449556,0.348,0.232,9.06368730172868e-62
"RASSF9",3.00630085893088e-66,1.20083943915125,0.077,0.027,1.00825318206824e-61
"CREB3L2",3.31386729642606e-66,0.407703258186389,0.363,0.249,1.11140481387537e-61
"GK",3.33287619426259e-66,-1.95146187613758,0.062,0.126,1.11778001803179e-61
"EMC7",3.7272790274617e-66,0.277984073318109,0.521,0.385,1.25005484023011e-61
"MOSMO",4.01335770361461e-66,0.262159274111435,0.26,0.161,1.34599990663827e-61
"MEDAG",4.11398526858569e-66,1.27379521240398,0.105,0.046,1.37974837937827e-61
"DPYSL4",5.55986200947798e-66,0.803470648189378,0.109,0.048,1.86466652073873e-61
"KDM3A",5.67480151489824e-66,0.709769039663378,0.245,0.153,1.90321493206657e-61
"CXCL8",5.69913679385812e-66,-2.99296122583795,0.138,0.211,1.91137649792414e-61
"HOXA4",6.16736024514156e-66,1.67255921575842,0.075,0.026,2.06840927901558e-61
"SCRG1",6.35647782887321e-66,-2.37890686841325,0.023,0.071,2.1318355342475e-61
"ANKRD22",6.4325781569995e-66,-3.21128489208775,0.005,0.039,2.15735806229449e-61
"CH25H",6.84898979129025e-66,-2.54606844464882,0.077,0.143,2.29701419620293e-61
"PRKAA2",7.07633860414343e-66,1.04578952225392,0.1,0.043,2.37326244105762e-61
"SACS",7.73754407595668e-66,0.39576693436402,0.313,0.206,2.59501753219435e-61
"CRISPLD1",9.34106711728082e-66,1.29906383893563,0.113,0.053,3.13280708979364e-61
"ZNF358",9.77870114681693e-66,0.27252355564943,0.27,0.17,3.27958079061946e-61
"SIRPA",1.07455099915079e-65,-1.45796327359555,0.111,0.184,3.60382914095191e-61
"DMAC1",1.11580084732948e-65,0.172405901715242,0.441,0.306,3.74217288177361e-61
"MRPS33",1.2176281542169e-65,0.178446679585762,0.453,0.318,4.08368130361265e-61
"AP1B1",1.2666290482729e-65,-1.62234237055627,0.155,0.23,4.24802050209766e-61
"ITK",1.34642540665802e-65,-3.82172859544212,0.009,0.047,4.51564152884967e-61
"SIGLEC9",1.35986528296116e-65,-2.83406545855534,0.006,0.041,4.56071618599514e-61
"GABRE",1.53936058171678e-65,1.28319868568808,0.083,0.031,5.16270751896174e-61
"ZIC5",1.59262188912333e-65,1.39369759677301,0.088,0.035,5.34133529174182e-61
"RAP1A",1.76809503506041e-65,-0.953527976123242,0.401,0.452,5.92983712858561e-61
"TANC2",1.83255679574522e-65,0.515810818218384,0.314,0.212,6.14602898157032e-61
"DPYD",2.95270385314581e-65,-1.3449063878334,0.064,0.13,9.90277818268041e-61
"APOBR",3.07243866918569e-65,-2.44996780906252,0.011,0.051,1.0304344808715e-60
"GABBR1",3.24375299941319e-65,0.79965580896343,0.144,0.074,1.08788988094319e-60
"CDKN2C",3.87283180439809e-65,0.620557559406961,0.195,0.113,1.29887033055903e-60
"BLVRA",3.91625915871351e-65,0.319902752464603,0.306,0.202,1.31343499664934e-60
"KRCC1",4.44079782291961e-65,0.248036082266366,0.267,0.166,1.48935477385078e-60
"PITPNA-AS1",4.73824750174855e-65,0.255646427978306,0.22,0.132,1.58911344713643e-60
"SMAP1",4.75079120138746e-65,0.224409594106281,0.437,0.307,1.59332035312133e-60
"ACO1",5.03426430574359e-65,0.435317556423984,0.257,0.163,1.68839156286029e-60
"MAPK10",5.25131717103338e-65,0.731905627122413,0.131,0.064,1.76118675282117e-60
"ALDH18A1",6.2615502668168e-65,0.576858853880491,0.226,0.139,2.09999872848502e-60
"PNPLA4",6.38026591468119e-65,0.404239803078262,0.224,0.136,2.13981358246578e-60
"HMGCLL1",6.9322882883631e-65,1.60016438897922,0.06,0.017,2.32495084615122e-60
"GADD45B",7.7724334146985e-65,0.407873651271397,0.758,0.644,2.60671871862158e-60
"LYPD6B",7.91339851449123e-65,2.27938590496098,0.049,0.011,2.65399559379007e-60
"GGT5",9.31199027887068e-65,1.37222072804545,0.114,0.053,3.12305529972765e-60
"HCN2",1.03935351595549e-64,-3.69700581048289,0.02,0.065,3.48578382181153e-60
"ANKRD37",1.21919537389605e-64,0.888464925399523,0.278,0.181,4.08893744497258e-60
"NINL",1.22474900018168e-64,0.753297633798785,0.136,0.069,4.10756319680932e-60
"PLCB2",1.37826765526484e-64,-2.53528142736435,0.034,0.087,4.62243406222721e-60
"STXBP1",1.38715593609978e-64,0.5379320752223,0.179,0.1,4.65224357849143e-60
"RNASE2",1.51376665683339e-64,-2.38459953192595,0.01,0.048,5.07687061368781e-60
"VMO1",1.6556876600951e-64,-2.26669542984226,0.049,0.108,5.55284527442695e-60
"NDUFB5",1.68228649748341e-64,0.225854337553225,0.594,0.439,5.64205245525985e-60
"CTDNEP1",1.73820041625074e-64,0.218273064781093,0.547,0.4,5.82957655602174e-60
"ACTR10",1.76464715335543e-64,0.223919608905308,0.439,0.309,5.91827362292345e-60
"DPM3",1.83765418246708e-64,0.186581977282696,0.399,0.276,6.16312459715808e-60
"NMD3",2.05563017747767e-64,0.295594567147601,0.315,0.21,6.89417248922462e-60
"GPSM1",2.10532780962899e-64,0.647512086324842,0.109,0.049,7.0608484079337e-60
"GOLT1B",2.12459167821619e-64,0.281684001541686,0.41,0.288,7.12545557040146e-60
"NDUFC1",2.18245248012489e-64,0.251813037802264,0.67,0.509,7.31950912784286e-60
"SGCE",2.22261226387166e-64,0.489710387360051,0.173,0.095,7.45419701057277e-60
"EHD1",2.22669769421588e-64,0.36722039425157,0.284,0.184,7.46789872686122e-60
"NUCKS1",2.56654811838983e-64,0.218393001637916,0.845,0.717,8.60768907945582e-60
"RALA",2.60603069943897e-64,0.345343443799643,0.475,0.349,8.74010575977843e-60
"PPP2R1A",3.57493943361147e-64,0.22274869905591,0.519,0.37,1.19896318724462e-59
"HEYL",3.73178668113224e-64,2.67048901642681,0.039,0.007,1.25156661711813e-59
"KCNAB2",3.97430397252802e-64,-1.98082527885463,0.028,0.079,1.33290206630645e-59
"SCG5",4.87378454557943e-64,0.531885557627872,0.203,0.119,1.63456986089643e-59
"EIF3F",4.8888814828387e-64,0.234020195255615,0.735,0.595,1.63963307171444e-59
"TTYH2",5.60585041551823e-64,-1.94134638717901,0.042,0.099,1.8800901123565e-59
"NPTN",5.64830103902628e-64,0.256287536351802,0.439,0.309,1.89432720246863e-59
"CPA4",5.6838732452725e-64,1.5201368708251,0.062,0.019,1.90625740899949e-59
"AACS",5.8235025157297e-64,0.515186045489797,0.198,0.117,1.95308627372543e-59
"KCND3",6.38236758101375e-64,-3.37902731247186,0.017,0.06,2.14051843932039e-59
"GOLPH3",6.6181404864355e-64,0.17758905910525,0.409,0.285,2.21959195634074e-59
"MORC4",7.13593968009863e-64,0.578402130472215,0.196,0.116,2.39325144991148e-59
"ZNF322",7.41539384996645e-64,0.473898107208796,0.23,0.141,2.48697478940175e-59
"RAB11FIP5",8.88478771752147e-64,0.669176899611966,0.138,0.07,2.97978010470235e-59
"TMEM141",1.03472856859873e-63,0.237699450334033,0.384,0.267,3.47027267336642e-59
"PSMB8-AS1",1.07328900011821e-63,-1.80692520633733,0.031,0.083,3.59959664859646e-59
"RHOBTB3",1.08901854173506e-63,0.142274766528526,0.475,0.335,3.65235038527104e-59
"CCDC68",1.10843609849972e-63,0.991027124541629,0.125,0.061,3.71747298714837e-59
"SRSF3",1.16115202791158e-63,-0.355824850117019,0.791,0.766,3.89427167120987e-59
"WRNIP1",1.39107854726951e-63,0.387907133834712,0.273,0.176,4.66539923183249e-59
"CREBZF",1.53337611847175e-63,0.202027683026273,0.361,0.247,5.14263682613054e-59
"EIF2AK1",1.58843970441367e-63,0.213316701449291,0.402,0.276,5.32730908066256e-59
"DAPP1",1.61183641658277e-63,-3.80085930278487,0.005,0.038,5.40577697393531e-59
"HDAC9",1.9557189189937e-63,0.413264809154432,0.206,0.12,6.55909011052107e-59
"XPNPEP1",2.01304179967753e-63,0.308182754940556,0.261,0.166,6.75133958775848e-59
"APC2",2.11418069292453e-63,-3.77683408140552,0.003,0.035,7.0905392079303e-59
"FAM200B",2.15560740506998e-63,0.217105436222359,0.398,0.277,7.22947611512369e-59
"SDF2",2.25530413654707e-63,0.174118013392681,0.424,0.296,7.56383901315157e-59
"ARHGAP25",2.26612711003564e-63,-2.61268385244576,0.02,0.065,7.60013710163752e-59
"KLRB1",2.32258134801296e-63,-5.39781863255313,0.002,0.033,7.78947332496588e-59
"KDM2A",2.9257552277078e-63,0.126356842188285,0.39,0.268,9.81239788268643e-59
"PRIMA1",3.30033356865958e-63,-3.11023205518711,0.005,0.039,1.10686587225705e-58
"ZFHX4",3.53467814834546e-63,0.420388061052586,0.221,0.135,1.1854603573921e-58
"FEM1B",3.7430220700739e-63,0.188266472704887,0.368,0.253,1.25533474186138e-58
"CST3",3.83764914792887e-63,-0.110930892608532,0.862,0.701,1.28707077123238e-58
"LRRN4CL",3.9241602477733e-63,1.55444185509331,0.069,0.023,1.31608486389821e-58
"SUGCT",4.29411538728439e-63,0.654286232317531,0.196,0.115,1.44016041858744e-58
"IPO7",4.48429297488436e-63,0.254943997765318,0.506,0.366,1.50394217791672e-58
"DTX3",4.74597938935272e-63,0.431041861233636,0.189,0.109,1.59170656760111e-58
"FADS3",4.98252528951853e-63,0.411141481615185,0.233,0.144,1.67103933159872e-58
"GBP5",5.23057754632772e-63,-2.59319830713454,0.019,0.064,1.75423109748739e-58
"SOCS2",5.63881599022457e-63,0.376734479009087,0.269,0.174,1.89114610680151e-58
"C11orf95",5.68346910209587e-63,0.849519757122758,0.123,0.06,1.90612186746091e-58
"FAM222B",5.84616846992034e-63,0.405275233801003,0.216,0.131,1.96068798144188e-58
"TGFBI",6.31964888050172e-63,0.470658645692212,0.499,0.38,2.11948384154267e-58
"CUBN",6.34898699793494e-63,1.41275448781616,0.077,0.029,2.12932325936742e-58
"SHTN1",6.48870572920001e-63,-1.71897218034964,0.189,0.261,2.1761821274591e-58
"PDZD8",6.67688246288179e-63,0.257342769077822,0.296,0.194,2.23929284040129e-58
"TAF6",6.72338245701772e-63,0.325635657707356,0.238,0.149,2.2548880084346e-58
"KMT5B",6.96113222641774e-63,0.1851258538455,0.362,0.246,2.33462452609598e-58
"ARL13B",7.43230042623963e-63,0.343837283007124,0.256,0.163,2.49264491695225e-58
"FXYD6",8.2749875961866e-63,0.910096840192694,0.156,0.085,2.77526534000906e-58
"ZIC4",8.47546141276248e-63,1.89922646637833,0.062,0.019,2.84250024861228e-58
"PPP1R16B",9.02454563169152e-63,-1.83091537124509,0.029,0.08,3.0266521139567e-58
"IL7R",1.02542299603506e-62,-3.08498603360169,0.075,0.14,3.43906364410239e-58
"TADA3",1.14271988908187e-62,0.122867426483475,0.411,0.284,3.83245396400278e-58
"MLH3",1.18393693018187e-62,0.397837059357868,0.203,0.119,3.97068767644397e-58
"CSNK2A2",1.18478698186054e-62,0.234477132240951,0.369,0.253,3.97353857976388e-58
"PTGIS",1.31000870112526e-62,1.49536090573449,0.077,0.028,4.39350718183388e-58
"SOX12",1.43823288858058e-62,0.801799989599914,0.133,0.068,4.82354546172154e-58
"OSCAR",1.46123300762911e-62,-2.72744094879822,0.009,0.046,4.90068326098651e-58
"FOXO1",1.58543916305746e-62,0.56713747276507,0.259,0.165,5.31724586506211e-58
"PRRC2B",1.65228079743618e-62,0.237761002755165,0.481,0.348,5.54141933844146e-58
"BTBD6",1.71562694199329e-62,0.299734646875558,0.277,0.179,5.7538696380571e-58
"IARS2",1.81776949604708e-62,0.261461217435523,0.361,0.246,6.0964353358427e-58
"SIPA1",1.87148604297697e-62,-1.57487073698681,0.123,0.194,6.27658989093617e-58
"CSNK1G3",1.96068648975896e-62,0.252384601983581,0.306,0.202,6.57575034935361e-58
"CSF2RB",1.96857783807971e-62,-2.85563209001416,0.007,0.041,6.60221635335173e-58
"CRTAM",2.14348521468184e-62,-3.3998745057935,0.007,0.042,7.18882071299997e-58
"PURA",2.17280880168456e-62,0.241631250645305,0.438,0.312,7.28716615908967e-58
"MAP4K3",2.37810813312134e-62,0.384216774479153,0.219,0.133,7.97569905686234e-58
"ARHGEF7",2.49475191613482e-62,0.271330163306487,0.353,0.242,8.36689897633296e-58
"WWC2",2.63012723287954e-62,0.384614379823875,0.225,0.137,8.82092071363139e-58
"STK25",2.70769196717981e-62,0.16746317784287,0.465,0.326,9.08105731952763e-58
"SMIM10L1",2.83161345217581e-62,0.165360288538886,0.396,0.27,9.49666519590723e-58
"MYO6",2.83963142200154e-62,0.17011740540693,0.346,0.232,9.52355586310877e-58
"RMND5B",2.84054825659954e-62,0.463082420902451,0.179,0.101,9.52663074298355e-58
"DNTTIP1",2.94636715908014e-62,0.313661508423621,0.351,0.24,9.88152617812296e-58
"PDIA6",3.43756892060979e-62,0.227097409088196,0.703,0.547,1.15289186459411e-57
"MMAB",3.53836067716592e-62,0.187209404048571,0.321,0.213,1.18669540390791e-57
"BAMBI",3.63451174300699e-62,0.536057311794638,0.203,0.121,1.21894254836969e-57
"MMP24OS",3.91653247233156e-62,0.168542423872421,0.438,0.309,1.31352666057056e-57
"IRX2",4.07613866714903e-62,1.56162343147055,0.081,0.032,1.36705538618844e-57
"TMEM248",4.86049809337845e-62,0.180161567496135,0.445,0.315,1.63011385055726e-57
"MYO7A",4.95994282206071e-62,-3.65908677265046,0.005,0.038,1.66346562366272e-57
"EN1",4.97358571385788e-62,1.60270862755326,0.066,0.022,1.66804117671366e-57
"TXNDC15",5.26304088575808e-62,0.320371894499719,0.313,0.208,1.76511865226554e-57
"SELL",6.01216730420473e-62,-3.71440643545228,0.007,0.042,2.01636067048418e-57
"HRK",6.22311422247986e-62,1.81035467971041,0.08,0.031,2.08710804793529e-57
"TENM4",6.40101187848773e-62,1.27752472553608,0.065,0.021,2.14677136380722e-57
"GALNT11",7.19227741830224e-62,0.226323531423063,0.282,0.182,2.4121460005502e-57
"KITLG",7.20133100287483e-62,0.891695663858282,0.13,0.066,2.41518239174416e-57
"TRAT1",7.71179968781615e-62,-4.51656395584302,0.003,0.033,2.58638337929978e-57
"C1orf54",7.82856197796568e-62,0.418759829030313,0.233,0.142,2.62554311617013e-57
"SIPA1L1",8.20820932066542e-62,0.495878317660026,0.286,0.189,2.75286924196477e-57
"NME3",8.2246897711605e-62,0.263619009995907,0.447,0.321,2.75839645545181e-57
"C5",9.13847646251358e-62,1.13276170303183,0.076,0.028,3.06486223599781e-57
"EVA1A",9.26169454216261e-62,0.758148247354353,0.136,0.071,3.1061871155505e-57
"TRPM2",9.38838100469562e-62,-2.56937110964237,0.027,0.076,3.14867522135482e-57
"DNAJC3",9.49138844945289e-62,0.242230817030921,0.445,0.319,3.18322185817751e-57
"TOR1A",9.81761827240591e-62,0.152408982180139,0.36,0.244,3.29263281619949e-57
"CEBPD",1.11110191792794e-61,0.335236060589263,0.727,0.607,3.72641361234673e-57
"PTPRA",1.13204915728251e-61,0.158122354671274,0.473,0.337,3.79666646369408e-57
"CHCHD6",1.3478206640703e-61,0.321273680335875,0.249,0.159,4.52032094315899e-57
"GJA4",1.38132082975621e-61,1.37231820632844,0.082,0.032,4.63267379883637e-57
"CYB5A",1.39218505481557e-61,0.32332918171245,0.407,0.292,4.66911023684046e-57
"POLR2H",1.42244982733615e-61,0.1511905509359,0.461,0.322,4.77061223091997e-57
"STXBP2",1.55650679032807e-61,-1.49189586443839,0.094,0.163,5.22021247340228e-57
"KLF2",2.31483390895739e-61,0.397167036272556,0.69,0.577,7.7634899638613e-57
"DOCK4",2.48123861279192e-61,-1.49738811365315,0.134,0.205,8.32157805958154e-57
"SLC12A8",2.5813294708485e-61,0.844358855150911,0.134,0.069,8.6572627793317e-57
"ING1",2.72195565439051e-61,0.309901923726553,0.329,0.222,9.12889487369491e-57
"ZNF37A",3.20330844726916e-61,0.32818245393962,0.293,0.192,1.07432558704513e-56
"YES1",3.68450936010499e-61,0.203041203154459,0.318,0.211,1.23571074919201e-56
"IL17RD",4.0307495421432e-61,1.47429411084005,0.07,0.025,1.35183278144399e-56
"VANGL2",4.0973166010403e-61,0.879459491582032,0.146,0.08,1.3741580416569e-56
"NDUFA8",4.2938542766665e-61,0.134815481778242,0.528,0.375,1.44007284730841e-56
