"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"CTDSPL","OK",0,53.9312673375473,0.103599672935783,"CTDSPL",0
"VILL","OK",0.00197048005315701,2.88284923587422,0.0054675910587497,"VILL",0.00321766780382713
"PLCD1","OK",0.000131959671288437,3.64836030367839,0.00694611742052511,"PLCD1",0.00022763314224585
"DLEC1","OK",2.61114100805777e-47,14.3993627254894,0.0246596871238554,"DLEC1",7.93160041565488e-47
"ACAA1","OK",7.35689194589179e-13,7.07716073620139,0.0135623572691061,"ACAA1",1.58833249154731e-12
"MYD88","OK",2.79198398083241e-160,26.950789941702,0.0517369255141362,"MYD88",1.24402948949729e-159
"OXSR1","OK",7.15739680057463e-55,15.5567676148314,0.0298569079007486,"OXSR1",2.27387627621987e-54
"SLC22A13","OK",0.508174424312301,-0.0204916771257532,-5.9867534392814e-05,"SLC22A13",0.605471518153607
"SLC22A14","OK",0.612055071698783,-0.284679292599159,-0.000359548387546696,"SLC22A14",0.630902553357033
"XYLB","OK",0.384803168891695,0.292889862516087,0.000511285831932225,"XYLB",0.516527248646505
"ACVR2B-AS1","OK",0.650887101984182,-0.387716564672199,-0.000700129060630634,"ACVR2B-AS1",0.66143607049723
"ACVR2B","OK",4.03658870030404e-92,20.3228608689753,0.0389047736382348,"ACVR2B",1.49736945960064e-91
"EXOG","OK",3.72996445787225e-38,12.8610061315364,0.0246587902415751,"EXOG",1.06789509456074e-37
"SCN5A","OK",0.00690531623774504,2.46215147748184,0.00436925529668929,"SCN5A",0.0109599773999497
"SCN10A","FAIL",NA,NA,NA,"SCN10A",1
"AC116038.1","FAIL",NA,NA,NA,"AC116038.1",1
"SCN11A","OK",0.755245608433106,-0.691090319930526,-0.00130700723355331,"SCN11A",0.757861411925827
"WDR48","OK",1.23428836659762e-07,5.16006988748654,0.00987347870840513,"WDR48",2.35979009166108e-07
"GORASP1","OK",0.0356208065791275,1.80393426139672,0.00341770153376044,"GORASP1",0.0538348753227897
"TTC21A","OK",0.000187898085205467,3.55652259656224,0.00671255938702005,"TTC21A",0.000321946783746109
"CSRNP1","OK",0,102.75343594079,0.197564870809282,"CSRNP1",0
"AC092053.3","OK",0.000193826690958961,3.54834955585574,0.00658266842097341,"AC092053.3",0.000331879326969062
"AC092053.2","OK",2.57710367274287e-06,4.55841109902621,0.00842030143607372,"AC092053.2",4.74045648216864e-06
"XIRP1","OK",0.156362442209798,1.00952089795671,0.0017592823314015,"XIRP1",0.222998286654983
"CX3CR1","OK",0,91.6272158956556,0.175577160223389,"CX3CR1",0
"CCR8","OK",0,43.0342327107503,0.0771152363493626,"CCR8",0
"SLC25A38","OK",1.43937820533269e-09,5.93836666329072,0.0113580402705554,"SLC25A38",2.89946192308925e-09
"RPSA","OK",0,263.359751414236,0.506509750712451,"RPSA",0
"MOBP","OK",0,267.039439780419,0.511656260752558,"MOBP",0
"MYRIP","OK",0,81.9913257721012,0.156561624588151,"MYRIP",0
"EIF1B","OK",4.34147653142741e-164,27.2737799566256,0.0524072172502704,"EIF1B",1.94682898863475e-163
"ENTPD3-AS1","OK",2.68151620186095e-08,5.43883423229144,0.0103690542831235,"ENTPD3-AS1",5.22174732571902e-08
"ENTPD3","OK",0,53.0363605983944,0.0971429039699304,"ENTPD3",0
"RPL14","OK",0,248.07369624417,0.477177306606285,"RPL14",0
"ZNF619","OK",0.000992706931073976,3.09240557498506,0.00579453779360521,"ZNF619",0.00164543768689752
"ZNF620","OK",0.00446894854252239,2.6144204522847,0.00495553395730085,"ZNF620",0.00716293507330659
"ZNF621","OK",2.81314704888416e-16,8.09714728041035,0.0155020885605214,"ZNF621",6.42400656950301e-16
"AC122683.1","FAIL",NA,NA,NA,"AC122683.1",1
"AC099560.1","OK",6.0801969566064e-49,14.6569558200345,0.0184911849246019,"AC099560.1",1.86830969752799e-48
"AC099541.1","OK",0.553877008459653,-0.135462789027466,-0.000272559431771649,"AC099541.1",0.605471518153607
"AC009743.1","FAIL",NA,NA,NA,"AC009743.1",1
"CTNNB1","OK",0,49.6081100198072,0.095342790857311,"CTNNB1",0
"ULK4","OK",1.00307824692651e-11,6.70557439636416,0.012785576761426,"ULK4",2.12199666739652e-11
"TRAK1","OK",1.00832465586674e-30,11.4633068987402,0.0219751395969164,"TRAK1",2.72030731839634e-30
"CCK","OK",9.69948194256819e-19,8.76073018097398,0.016246846122462,"CCK",2.29541960233193e-18
"AC018358.1","OK",NA,NA,-3.6720622402642e-05,"AC018358.1",NA
"LYZL4","OK",NA,NA,-5.91593644137484e-05,"LYZL4",NA
"VIPR1","OK",4.99250197212888e-59,16.1579354637659,0.0308029879720916,"VIPR1",1.62020091038342e-58
"VIPR1-AS1","OK",0.169866749583013,0.954691955558773,0.00106281304346934,"VIPR1-AS1",0.241111684310701
"SEC22C","OK",4.96305082472146e-34,12.105089533196,0.0232209472512008,"SEC22C",1.37819388661374e-33
"SS18L2","OK",6.13753893075102e-119,23.1572924930146,0.0444791172006666,"SS18L2",2.47683007186215e-118
"NKTR","OK",0,58.9466691100746,0.112738894694537,"NKTR",0
"AC006059.1","OK",0,52.2938788834344,0.0995712302558355,"AC006059.1",0
"ZBTB47","OK",1.11920084659473e-09,5.97948791310773,0.0113535796231297,"ZBTB47",2.25937662496129e-09
"KLHL40","FAIL",NA,NA,NA,"KLHL40",1
"CCDC13","OK",6.9137563282696e-05,3.81123340888479,0.00706318205551598,"CCDC13",0.000120709386998936
"HHATL","OK",0,166.470553910253,0.3192275649098,"HHATL",0
"HHATL-AS1","OK",0.527763205573664,-0.0696483044709742,-0.000139776181536458,"HHATL-AS1",0.605471518153607
"CCDC13-AS1","OK",1.17841234940118e-10,6.33608129353678,0.0114065549285825,"CCDC13-AS1",2.4366744609521e-10
"AC099329.3","OK",0.549560761664865,-0.124551689481122,-0.000228790948324961,"AC099329.3",0.605471518153607
"LINC02158","OK",0.00104782227210301,3.07633186669428,0.00558994487966284,"LINC02158",0.00173473945422847
"HIGD1A","OK",3.17661236524964e-158,26.7747956017972,0.0514391626278283,"HIGD1A",1.4099258897426e-157
"AC099329.1","OK",0.499489107446444,0.00128061807007304,-4.29291715027001e-05,"AC099329.1",0.605471518153607
"ACKR2","OK",0.00100105326473651,3.0899196456857,0.00567278164710817,"ACKR2",0.00165905375704836
"AC092042.3","FAIL",NA,NA,NA,"AC092042.3",1
"KRBOX1","OK",1.1265587588078e-16,8.20778203463417,0.015500535138409,"KRBOX1",2.59017058054452e-16
"CYP8B1","OK",NA,NA,-5.59225740229064e-05,"CYP8B1",NA
"ZNF662","OK",8.06872428167643e-19,8.78145417939251,0.0167309358403013,"ZNF662",1.91200774883836e-18
"KRBOX1-AS1","FAIL",NA,NA,NA,"KRBOX1-AS1",1
"FAM198A","OK",8.28376213467899e-191,29.440685759382,0.0562561482035401,"FAM198A",3.92187280929224e-190
"POMGNT2","OK",4.73815431517228e-06,4.42879034074724,0.00844126436166633,"POMGNT2",8.63744251596387e-06
"AC092042.1","FAIL",NA,NA,NA,"AC092042.1",1
"SNRK","OK",0,91.0804761854526,0.174949500484601,"SNRK",0
"AC104184.1","OK",0.670260902050749,-0.440633707850493,-0.000844703441387097,"AC104184.1",0.678458527171964
"SNRK-AS1","OK",0.683372059318357,-0.477149201048395,-0.000888059361473375,"SNRK-AS1",0.690190172183296
"ANO10","OK",2.4532216027196e-07,5.02993571123309,0.0096129414344538,"ANO10",4.65001531945784e-07
"ABHD5","OK",0,58.0459537494264,0.111439038731594,"ABHD5",0
"AC006055.1","OK",NA,NA,-5.07072476749506e-05,"AC006055.1",NA
"AC006058.2","OK",0.575444905926333,-0.190253884828443,-0.000385118312385818,"AC006058.2",0.610594161177821
"AC006058.3","OK",0.00167153675145765,2.934294030813,0.00542001513623318,"AC006058.3",0.00274052005706008
"AC006058.1","OK",2.29887931485886e-312,37.7630284319623,0.0721193379177009,"AC006058.1",1.30214723618732e-311
"TOPAZ1","OK",0.523566948837113,-0.0591079803895013,-0.000123802288518276,"TOPAZ1",0.605471518153607
"AC104187.1","OK",0.000133190631888409,3.64597365854776,0.00658712308375947,"AC104187.1",0.000229725131201535
"TCAIM","OK",0.00675757112127127,2.46989842330984,0.00470015151461116,"TCAIM",0.0107295330823788
"LINC01988","OK",NA,NA,-4.52491106152745e-05,"LINC01988",NA
"ZNF445","OK",1.88486787627164e-06,4.62368975001245,0.00883484673073468,"ZNF445",3.48211519270764e-06
"ZNF852","OK",0.105600029338269,1.25027239555243,0.00232300473983734,"ZNF852",0.153300370874872
"ZKSCAN7","OK",1.74863845564839e-06,4.63921935986496,0.00871500078933619,"ZKSCAN7",3.23423693227717e-06
"AC099669.1","OK",0.54556050860145,-0.114452645832269,-0.000210536895274397,"AC099669.1",0.605471518153607
"ZNF660","OK",1.01713056171406e-08,5.60906202624311,0.0107110811581094,"ZNF660",2.00232684618592e-08
"ZNF197","OK",0.000131547693287656,3.64916372961251,0.00695785358282999,"ZNF197",0.000226953535729545
"ZNF197-AS1","OK",0.537717294062056,-0.0946845226509286,-0.000172626747029412,"ZNF197-AS1",0.605471518153607
"ZNF35","OK",2.8839560252052e-07,4.99883035351078,0.00954218789577931,"ZNF35",5.45948145484958e-07
"AC124045.1","OK",0.00140204238353722,2.98843681112063,0.00561755855713183,"AC124045.1",0.00230602807957188
"ZNF502","OK",0.0241150817609629,1.97533482645324,0.00372651650867987,"ZNF502",0.0369443111205756
"ZNF501","OK",0.0828336240595309,1.3862609110741,0.00259577412131326,"ZNF501",0.121432146565345
"KIAA1143","OK",8.60272629353893e-07,4.7837501558792,0.00915352991297051,"KIAA1143",1.60753442771845e-06
"KIF15","OK",0,43.7760764192657,0.0834891045320766,"KIF15",0
"TMEM42","OK",5.87167563605935e-15,7.71879617952786,0.014773761838246,"TMEM42",1.31416672067583e-14
"TGM4","OK",1.91619679567747e-09,5.89126975354873,0.011006992237642,"TGM4",3.84673912327542e-09
"AC098649.1","FAIL",NA,NA,NA,"AC098649.1",1
"ZDHHC3","OK",1.57035456365892e-31,11.6232201508834,0.0222990248283096,"ZDHHC3",4.26809975540077e-31
"EXOSC7","OK",1.3610157675692e-265,34.7967679850078,0.066861139929057,"EXOSC7",7.23597625761424e-265
"CLEC3B","OK",0,64.2203768183548,0.122800249267688,"CLEC3B",0
"CDCP1","OK",0,42.1444216956144,0.0805478879012973,"CDCP1",0
"TMEM158","OK",0,90.8556000940838,0.174398603819052,"TMEM158",0
"LARS2","OK",0.0123174270991009,2.24708094926832,0.00425328904497496,"LARS2",0.0192183885769074
"LARS2-AS1","FAIL",NA,NA,NA,"LARS2-AS1",1
"LIMD1","OK",5.33215686158721e-18,8.56653754426107,0.016394650503758,"LIMD1",1.24816443028573e-17
"SACM1L","OK",3.56867790501671e-29,11.1502897689298,0.0213790678440836,"SACM1L",9.47762040605323e-29
"SLC6A20","OK",0,79.2995384192277,0.152011240138851,"SLC6A20",0
"LZTFL1","OK",0.00329908241626526,2.71647264100503,0.00515928038242847,"LZTFL1",0.00532441230531324
"CCR9","OK",0.153805614468899,1.02024721803455,0.00180110871963912,"CCR9",0.219575459804207
"FYCO1","OK",7.59361300170981e-05,3.78798787372959,0.00722237591681388,"FYCO1",0.0001323408762505
"CXCR6","OK",0,76.7907940739655,0.146992381278826,"CXCR6",0
"XCR1","OK",2.50183932594459e-18,8.65328744971734,0.0095024644014235,"XCR1",5.88588408155304e-18
"CCR3","OK",0.0278658310056953,1.91312804689905,0.00311797232979928,"CCR3",0.0424633417767702
"CCR1","OK",0,97.8382326439767,0.187244177481847,"CCR1",0
"CCR2","OK",0,42.5216163361719,0.0811198033242083,"CCR2",0
"AC098613.1","OK",0.175089956139694,0.934240376788735,0.00159628779982603,"AC098613.1",0.248106444482635
"CCR5","OK",0,40.9822343869264,0.078480854452592,"CCR5",0
"CCRL2","OK",0,88.8420753378467,0.170210137258827,"CCRL2",0
"LINC02009","OK",9.24220087494878e-08,5.21396734869309,0.00814326631982408,"LINC02009",1.77397894649679e-07
"LTF","OK",2.13231602560844e-10,6.24402081423998,0.0112876275190065,"LTF",4.37644798806989e-10
"RTP3","OK",NA,NA,-4.37139350006954e-05,"RTP3",NA
"LRRC2","OK",1.62702050151636e-20,9.21023751283157,0.0164103432125747,"LRRC2",3.94030349358391e-20
"LRRC2-AS1","OK",0.52967761609819,-0.0744594977204526,-0.000128404254069356,"LRRC2-AS1",0.605471518153607
"TDGF1","OK",6.95524638652165e-06,4.34526925624944,0.00753439797274977,"TDGF1",1.25907742328831e-05
"AC104304.1","FAIL",NA,NA,NA,"AC104304.1",1
"FAM240A","OK",0.527086357564998,-0.067947677998286,-0.000132514419869283,"FAM240A",0.605471518153607
"ALS2CL","OK",1.21145347845751e-11,6.67796027088464,0.012676630390898,"ALS2CL",2.5585166634269e-11
"TMIE","OK",0.340568602927106,0.410911805115445,0.00065890949463082,"TMIE",0.462146552106629
"PRSS50","FAIL",NA,NA,NA,"PRSS50",1
"PRSS50.1","OK",NA,NA,-4.54622631440391e-05,"PRSS50.1",NA
"PRSS45","FAIL",NA,NA,NA,"PRSS45",1
"AC109583.3","OK",2.20429064267615e-39,13.0778279712816,0.0206670839625221,"AC109583.3",6.36879297791094e-39
"PRSS42","OK",0.527066940091513,-0.0678988932038213,-0.000138786612946019,"PRSS42",0.605471518153607
"MYL3","OK",0.0769414073813031,1.42594986305629,0.00251053844252986,"MYL3",0.113136455165857
"PTH1R","OK",0,61.3520298100068,0.11596138341899,"PTH1R",0
"CCDC12","OK",5.82651359053621e-28,10.899000509552,0.0209129884750688,"CCDC12",1.5295053276719e-27
"NBEAL2","OK",6.11870311079019e-26,10.4670685225709,0.0200260776349708,"NBEAL2",1.57103015799712e-25
"SETD2","OK",3.66838580911845e-90,20.1002872623534,0.0385955428241972,"SETD2",1.35104226628638e-89
"KIF9-AS1","OK",0.0879475686072597,1.35350254601204,0.00252061225599926,"KIF9-AS1",0.128591797354545
"KIF9","OK",2.57228156042117e-30,11.3819346359915,0.0218018519341568,"KIF9",6.90783390283146e-30
"KLHL18","OK",6.72040590863264e-11,6.42209881863569,0.0122756396892724,"KLHL18",1.39603223448982e-10
"AC099778.1","OK",8.18583196461914e-08,5.23642509621961,0.00995976508136227,"AC099778.1",1.57337258273746e-07
"PTPN23","OK",1.64927844917603e-06,4.65129586394464,0.00888892518677689,"PTPN23",3.05270323027838e-06
"SCAP","OK",1.94477915080208e-16,8.14195188477345,0.0155973171403059,"SCAP",4.45394360122816e-16
"ELP6","OK",2.73502815504768e-12,6.89281091536841,0.0131710604519281,"ELP6",5.85271412480955e-12
"CSPG5","OK",5.37651085719631e-31,11.5176282034828,0.0214828367461617,"CSPG5",1.45330115460043e-30
"SMARCC1","OK",0,76.9770994518853,0.147980515115183,"SMARCC1",0
"DHX30","OK",8.36818293499482e-55,15.5467589700746,0.0298447671611485,"DHX30",2.6571985268264e-54
"MAP4","OK",0,51.1644839796064,0.0983476417425671,"MAP4",0
"CDC25A","OK",1.10416333909642e-63,16.8059271108866,0.0318681933459105,"CDC25A",3.67413084161905e-63
"CAMP","OK",0.244326361159954,0.692453270164753,0.00106449017522853,"CAMP",0.339942303802109
"ZNF589","OK",1.00353273310474e-06,4.75271159348623,0.00900955507714708,"ZNF589",1.86969074363502e-06
"NME6","OK",3.3662868083036e-10,6.17224811266255,0.0118070090115839,"NME6",6.88387354292557e-10
"SPINK8","OK",2.06317126846369e-32,11.7953189601751,0.0195466438068774,"SPINK8",5.65018415828942e-32
"FBXW12","OK",1.37977759475928e-13,7.30563735447013,0.0128104855351544,"FBXW12",3.01767236906746e-13
"PLXNB1","OK",0,90.5752600761786,0.173842056325186,"PLXNB1",0
"CCDC51","OK",5.68716224356825e-25,10.2538315879081,0.0196401476023277,"CCDC51",1.44798597486244e-24
"TMA7","OK",0,194.595169172686,0.374275563423959,"TMA7",0
"AC134772.1","OK",0.574842962132346,-0.188717703227424,-0.000372679876594787,"AC134772.1",0.610435186995293
"ATRIP","OK",0.000149765597778713,3.61570511386721,0.00686732571030401,"ATRIP",0.000257678611440972
"TREX1","OK",NA,NA,-3.32239660387845e-05,"TREX1",NA
"SHISA5","OK",5.11217073828648e-19,8.83262931385912,0.0169386364509008,"SHISA5",1.21460435129842e-18
"PFKFB4","OK",0,41.9441099814472,0.0802587705962702,"PFKFB4",0
"UCN2","OK",2.95546946711469e-09,5.81925813181876,0.0108978720894668,"UCN2",5.90625254801338e-09
"COL7A1","OK",0,115.407578196267,0.221569960499592,"COL7A1",0
"UQCRC1","OK",0,39.3157300221525,0.0755615315605229,"UQCRC1",0
"TMEM89","OK",0.551549629291751,-0.129577454658412,-0.000263679597161275,"TMEM89",0.605471518153607
"SLC26A6","OK",3.79118681629131e-20,9.11899563717876,0.0174427880111463,"SLC26A6",9.13494454559209e-20
"CELSR3","OK",8.46138898912627e-05,3.76101130618619,0.00700811750181817,"CELSR3",0.000147067832616133
"LINC02585","OK",0.574085151508496,-0.186784376622264,-0.000362675090987184,"LINC02585",0.610435186995293
"AC141002.1","OK",0.585917748286804,-0.217056256585451,-0.000409865750458997,"AC141002.1",0.615173438910783
"NCKIPSD","OK",4.25536946024025e-30,11.3379577652151,0.0216877365339452,"NCKIPSD",1.14046616283696e-29
"IP6K2","OK",2.76210735199462e-50,14.8654503642596,0.0285360269521725,"IP6K2",8.54883078516408e-50
"PRKAR2A","OK",1.69638279633183e-60,16.3651346489136,0.0314184948519522,"PRKAR2A",5.55023685933802e-60
"PRKAR2A-AS1","OK",0.546775469798932,-0.117518656915532,-0.000262423985082012,"PRKAR2A-AS1",0.605471518153607
"SLC25A20","OK",6.94033815278096e-05,3.81028485545825,0.00725582150857932,"SLC25A20",0.000121148312658585
"ARIH2OS","OK",3.53223719617838e-09,5.78938466827888,0.0110451160528011,"ARIH2OS",7.0376706004958e-09
"ARIH2","OK",0.000104263087821055,3.70845686217915,0.00708585945565897,"ARIH2",0.000180622363685052
"AC137630.2","OK",0.0817612018558624,1.39332212273402,0.00253233505706038,"AC137630.2",0.119922772998479
"AC137630.1","OK",0.545333542167339,-0.113880005595293,-0.000251245339951906,"AC137630.1",0.605471518153607
"AC137630.4","OK",0.614942933990204,-0.292225609780711,-0.000529510107396684,"AC137630.4",0.632960329806456
"P4HTM","OK",1.19329094026934e-151,26.2040961954137,0.0503163037750474,"P4HTM",5.22279761077079e-151
"WDR6","OK",2.53340791261272e-89,20.0041568536665,0.0383998263117226,"WDR6",9.30318762315212e-89
"DALRD3","OK",2.29631334921971e-07,5.04259414505175,0.00964567373125183,"DALRD3",4.35653125699474e-07
"NDUFAF3","OK",1.80015916036719e-175,28.2171718958363,0.0542230461623936,"NDUFAF3",8.28612341055796e-175
"IMPDH2","OK",3.88726701535172e-95,20.6609952465443,0.0396835527788714,"IMPDH2",1.45374558440587e-94
"AC137630.3","OK",0.0365362813682984,1.79237721097412,0.00334157327584626,"AC137630.3",0.0551688437170868
"QRICH1","OK",0.00109235554066424,3.06390111767303,0.00584334830404339,"QRICH1",0.00180680581127258
"QARS","OK",1.08960201960483e-08,5.59713707682632,0.0107119560241417,"QARS",2.14281879583049e-08
"USP19","OK",0.352278847792195,0.379175295476366,0.000684128861921282,"USP19",0.476395763584424
"LAMB2","OK",0,86.4226870278771,0.166147452060838,"LAMB2",0
"CCDC71","OK",0.00507151077855529,2.57091501047268,0.00487173858762112,"CCDC71",0.00810862674812969
"KLHDC8B","OK",4.81186748795554e-222,31.7875386050143,0.0609977509867217,"KLHDC8B",2.4045981740961e-221
"C3orf84","FAIL",NA,NA,NA,"C3orf84",1
"CCDC36","OK",5.62231363829559e-06,4.39174163654217,0.00829152809798312,"CCDC36",1.02196608903785e-05
"AC121247.1","OK",0.0169466595239212,2.12133859055107,0.00390920667818581,"AC121247.1",0.0262172405302864
"C3orf62","OK",7.30692691718057e-56,15.702177490851,0.0300033268629896,"C3orf62",2.33343975515588e-55
"USP4","OK",4.80496819670651e-60,16.3016271227099,0.0312477759711368,"USP4",1.56802211763574e-59
"RHOA","OK",8.13352157916164e-248,33.600914674512,0.0645889300427146,"RHOA",4.21751789599564e-247
"TCTA","OK",7.00859473524036e-14,7.39616681895604,0.0141565092147268,"TCTA",1.54138939792748e-13
"AMT","OK",6.71522382367055e-12,6.7639230056288,0.0128075953546208,"AMT",1.42538047746897e-11
"AC104452.1","OK",0.0128593774130985,2.23043233644589,0.00351964729788369,"AC104452.1",0.0200404023169631
"NICN1","OK",0.537126947250058,-0.0931981985636774,-8.64163819600362e-05,"NICN1",0.605471518153607
"DAG1","OK",1.55527829967229e-164,27.3113428425369,0.0524495294339106,"DAG1",6.98047450525994e-164
"BSN-DT","OK",0.599829482325576,-0.252905763825759,-0.000490125670478977,"BSN-DT",0.622911252945718
"BSN","OK",0.00263101655651655,2.79053917983704,0.00501823698180632,"BSN",0.00426733030839182
"BSN-AS1","OK",NA,NA,-4.54980476515958e-05,"BSN-AS1",NA
"APEH","OK",7.72386882106711e-12,6.74363023863208,0.0129142279868217,"APEH",1.63713284143809e-11
"MST1","OK",8.86993996071944e-23,9.75396622891487,0.0185534177118626,"MST1",2.2048886257386e-22
"RNF123","OK",0.184080774509587,0.899922399149192,0.00168097216217098,"RNF123",0.260130066843564
"AMIGO3","OK",0.470692589608362,0.0735289857339445,7.75213876532961e-05,"AMIGO3",0.605471518153607
"GMPPB","OK",0.000451612678672588,3.31905531481967,0.00632729265027717,"GMPPB",0.000759801707290165
"IP6K1","OK",4.22602778756485e-17,8.32473086005158,0.0159544889608295,"IP6K1",9.76811154638787e-17
"CDHR4","OK",0.536072438585685,-0.0905437580581305,-0.000179967006787919,"CDHR4",0.605471518153607
"INKA1","OK",1.09115898514374e-176,28.31621865149,0.0541524102058673,"INKA1",5.03178803138181e-176
"UBA7","OK",3.07680670507162e-72,17.9361863840691,0.0343754169622227,"UBA7",1.06223790998542e-71
"TRAIP","OK",3.87968004720921e-52,15.148433923825,0.0287991922917335,"TRAIP",1.21344106303456e-51
"CAMKV","OK",0.567385891268991,-0.169722704565869,-0.000323419844795828,"CAMKV",0.608109906255897
"MST1R","OK",0.593393391001085,-0.236282818987664,-0.000405282864386985,"MST1R",0.619092380690357
"AC105935.2","FAIL",NA,NA,NA,"AC105935.2",1
"AC105935.1","FAIL",NA,NA,NA,"AC105935.1",1
"MON1A","OK",1.27922776989563e-05,4.20958025417416,0.0080150945068858,"MON1A",2.29381910564055e-05
"RBM6","OK",8.98490944445688e-302,37.1120343574079,0.0712894198119087,"RBM6",5.00937021581465e-301
"RBM5","OK",1.41149883156113e-128,24.0949614392992,0.0462856739992606,"RBM5",5.84975987312231e-128
"RBM5-AS1","OK",0.204663446778907,0.825078731692442,0.00150787537755099,"RBM5-AS1",0.287651769795313
"SEMA3F-AS1","OK",0.246371721726825,0.68595189545621,0.00113738643971717,"SEMA3F-AS1",0.342547609787984
"SEMA3F","OK",0,56.7007273844963,0.108522440402299,"SEMA3F",0
"GNAT1","OK",7.58630063613713e-14,7.38563630295128,0.0129707722266135,"GNAT1",1.66815226236127e-13
"SLC38A3","OK",3.23498866784406e-08,5.40530065319868,0.00995517800202941,"SLC38A3",6.28544857486143e-08
"GNAI2","OK",0,87.4168509261315,0.168104258167415,"GNAI2",0
"U73166.1","OK",0.0661837256720851,1.50483131196135,0.00280692926127988,"U73166.1",0.097837486909306
"SEMA3B-AS1","OK",3.33090001350293e-33,11.9478607460673,0.0204098476012073,"SEMA3B-AS1",9.17982350102284e-33
"SEMA3B","OK",0,206.060894414447,0.393636133807783,"SEMA3B",0
"LSMEM2","OK",0.0180578356510602,2.09562272932873,0.00376103190329689,"LSMEM2",0.0278900616066559
"IFRD2","OK",6.16662455448484e-94,20.5270944636354,0.0394040724588261,"IFRD2",2.29730917115496e-93
"HYAL3","OK",0.000435179985280901,3.32939140675731,0.00630077101462145,"HYAL3",0.000732888802631816
"NAA80","OK",0.0144660394961093,2.18441075012177,0.00413256964643226,"NAA80",0.0224720196930193
"HYAL1","OK",6.57799606641943e-38,12.817081476745,0.0243190360378534,"HYAL1",1.8790227657544e-37
"HYAL2","OK",0,288.6771445344,0.554677292758147,"HYAL2",0
"TUSC2","OK",8.54900120772981e-07,4.78500858530805,0.00915360588977768,"TUSC2",1.59773207119476e-06
"RASSF1","OK",8.18049996598742e-31,11.4813997895762,0.0220282780474583,"RASSF1",2.20815680169928e-30
"RASSF1-AS1","OK",0.644470896128751,-0.370435257337895,-0.000738659755763886,"RASSF1-AS1",0.656291750477589
"ZMYND10-AS1","FAIL",NA,NA,NA,"ZMYND10-AS1",1
"ZMYND10","OK",0.199193033680491,0.844507154046404,0.00151638572005714,"ZMYND10",0.280260095280516
"NPRL2","OK",2.48403209639632e-06,4.56613182222227,0.00872225327707311,"NPRL2",4.57225887408834e-06
"CYB561D2","OK",3.28588620791402e-45,14.0612471987987,0.026973758340157,"CYB561D2",9.84594005666675e-45
"Z84492.1","FAIL",NA,NA,NA,"Z84492.1",1
"TMEM115","OK",2.38682757642525e-13,7.23159172096295,0.0138498144811906,"TMEM115",5.1989609308136e-13
"CACNA2D2","OK",3.17555493601975e-24,10.0863118202991,0.019129297443742,"CACNA2D2",8.02919427398072e-24
"CYB561D2.1","OK",0.00126039775449281,3.0208339603388,0.0056632067694922,"CYB561D2.1",0.00207712231446524
"C3orf18","OK",0.00697887163803619,2.4583490686044,0.00465291513912189,"C3orf18",0.0110739338060019
"HEMK1","OK",1.80116112226408e-06,4.63309896448821,0.00885033623785166,"HEMK1",3.32991545018252e-06
"AC096920.1","FAIL",NA,NA,NA,"AC096920.1",1
"CISH","OK",6.39813905472056e-06,4.36356007219317,0.00831264740644577,"CISH",1.16031004398364e-05
"MAPKAPK3","OK",2.31495446343899e-202,30.3298744777081,0.0581865511540621,"MAPKAPK3",1.11697439137525e-201
"LINC02019","OK",8.05642556182218e-10,6.03281433061075,0.0113731112783894,"LINC02019",1.6316106597404e-09
"DOCK3","OK",6.02996170015771e-100,21.1890128270019,0.0402459405108469,"DOCK3",2.28558217464925e-99
"MANF","OK",2.3479141412666e-55,15.6279620640873,0.030006497641612,"MANF",7.48186142158861e-55
"RBM15B","OK",3.37289319285458e-21,9.37765249873664,0.017973139191926,"RBM15B",8.24368717338238e-21
"DCAF1","OK",0.0291241418176496,1.89382468749615,0.00359130709659986,"DCAF1",0.0443084934002701
"RAD54L2","OK",4.47252101739803e-05,3.91755828976033,0.0074781444498862,"RAD54L2",7.87188289841209e-05
"TEX264","OK",7.48420647307919e-21,9.29322403225924,0.0178249820845296,"TEX264",1.8205646435093e-20
"GRM2","OK",0.198956272436923,0.845355208726253,0.00145138673839303,"GRM2",0.279958231622011
"IQCF6","FAIL",NA,NA,NA,"IQCF6",1
"IQCF3","FAIL",NA,NA,NA,"IQCF3",1
"IQCF2","FAIL",NA,NA,NA,"IQCF2",1
"IQCF5-AS1","FAIL",NA,NA,NA,"IQCF5-AS1",1
"IQCF5","FAIL",NA,NA,NA,"IQCF5",1
"IQCF1","OK",0.510649835028992,-0.0266983490367886,-7.47247037866618e-05,"IQCF1",0.605471518153607
"RRP9","OK",1.69343063817359e-88,19.9091990891899,0.0381903371610426,"RRP9",6.20415881770398e-88
"PARP3","OK",0.493892904853234,0.0153088153116082,-1.44713107423848e-05,"PARP3",0.605471518153607
"GPR62","OK",0,132.970777915685,0.254246142548741,"GPR62",0
"PCBP4","OK",0,68.7887513729168,0.132171872988335,"PCBP4",0
"ABHD14B","OK",1.0494707189304e-37,12.7808019206814,0.0245229560084464,"ABHD14B",2.99343204043903e-37
"ABHD14A","OK",1.21812051121717e-160,26.981506504078,0.0517944687316253,"ABHD14A",5.43528865387502e-160
"ABHD14A-ACY1","OK",0.0201298187561946,2.05107506145887,0.00381455070688169,"ABHD14A-ACY1",0.0309744345014737
