"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"AL031280.1","OK",3.18895429812591e-251,33.8333536010793,0.0638632840859537,"AL031280.1",1.66041689813182e-250
"SELENON","OK",1.42677607805148e-272,35.2552229528511,0.0677280491128048,"SELENON",7.66318300093021e-272
"MTFR1L","OK",6.85635377948034e-05,3.81329355272323,0.00728278919524728,"MTFR1L",0.000119723764021878
"AUNIP","OK",2.44184968014926e-16,8.11435545880024,0.0151977355271721,"AUNIP",5.58371251363896e-16
"PAQR7","OK",0.000435091315404123,3.32944815481982,0.0063312999615586,"PAQR7",0.000732788433521069
"STMN1","OK",0,253.233497005399,0.487011107594988,"STMN1",0
"PAFAH2","OK",1.9626732362196e-07,5.07254287930546,0.00966073999650653,"PAFAH2",3.73113670655036e-07
"EXTL1","OK",6.70099669951693e-143,25.4248384797621,0.0457304555628171,"EXTL1",2.88332746343503e-142
"SLC30A2","OK",4.03662853714218e-25,10.2869014867737,0.0158666491802035,"SLC30A2",1.02993480015392e-24
"TRIM63","OK",0,39.8581316480393,0.0750830468481271,"TRIM63",0
"PDIK1L","OK",5.76684818014467e-05,3.85583139835129,0.00733883763042634,"PDIK1L",0.000100999982788165
"FAM110D","OK",0,131.126754606086,0.249411691748496,"FAM110D",0
"ZNF593","OK",2.04008345791615e-133,24.5523696491866,0.0471607301958125,"ZNF593",8.54617644012539e-133
"CEP85","OK",2.16462077148421e-15,7.8450085029976,0.0148445343611695,"CEP85",4.87852567650491e-15
"SH3BGRL3","OK",0,194.279723141835,0.373617845036275,"SH3BGRL3",0
"UBXN11","OK",1.26771896917756e-21,9.48030381059045,0.0181315972019258,"UBXN11",3.11261682613379e-21
"CD52","OK",0,204.171672605441,0.392186775634674,"CD52",0
"ZNF683","OK",7.09160024885844e-42,13.5071902497331,0.0250695446573492,"ZNF683",2.08674849256042e-41
"HMGN2","OK",0,190.242265000344,0.365842198550609,"HMGN2",0
"RPS6KA1","OK",1.001871716512e-242,33.2505581907816,0.0638149967660556,"RPS6KA1",5.16530547891215e-242
"ARID1A","OK",3.004911586353e-136,24.8160946277385,0.0476737578990504,"ARID1A",1.26891944120646e-135
"PIGV","OK",0.000433738467811364,3.33031529970593,0.00633276433466111,"PIGV",0.000730558758413181
"ZDHHC18","OK",1.03587654651258e-16,8.21785496023433,0.0157284536368162,"ZDHHC18",2.38297930376892e-16
"SFN","OK",0.000115037191675096,3.6834766330023,0.00676342786779559,"SFN",0.000198877054414436
"GPATCH3","OK",0.000957330595169935,3.10315996443995,0.00587599181207552,"GPATCH3",0.00158784463919546
"NUDC","OK",0,45.9370505032731,0.0882940968417048,"NUDC",0
"TRNP1","OK",2.73531641234884e-33,11.9642244614055,0.0228584020833364,"TRNP1",7.54501920438443e-33
"TENT5B","OK",1.28726772948686e-22,9.71610016520981,0.0179526319061587,"TENT5B",3.1929610696168e-22
"SLC9A1","OK",4.96429913470512e-10,6.1105538271542,0.0116785237747955,"SLC9A1",1.01082578551884e-09
"WDTC1","OK",7.37383211595897e-09,5.66447350962416,0.0108232586776151,"WDTC1",1.45707755028898e-08
"TMEM222","OK",1.50878630875017e-15,7.89017740699241,0.015119798277641,"TMEM222",3.41049840358325e-15
"SYTL1","OK",0,50.5585051183471,0.0968868931251881,"SYTL1",0
"MAP3K6","OK",0,41.691302599169,0.0799963287866519,"MAP3K6",0
"FCN3","OK",0,56.6269955226196,0.103345154688232,"FCN3",0
"GPR3","OK",8.31635559651595e-05,3.76533322548517,0.00682539804867424,"GPR3",0.000144636761999435
"WASF2","OK",0,88.9200099006344,0.170979853494047,"WASF2",0
"AHDC1","OK",4.27214569780943e-44,13.8785603091897,0.0266171359058857,"AHDC1",1.27315800968296e-43
"FGR","OK",0,119.234714190193,0.228800543936715,"FGR",0
"LINC02574","OK",0.011083287146641,2.28750139176934,0.00417583941300952,"LINC02574",0.0173583531638022
"IFI6","OK",0,78.8586996926701,0.151525837765736,"IFI6",0
"FAM76A","OK",3.71803702024072e-12,6.84901396152224,0.0131088828985305,"FAM76A",7.93538028214966e-12
"STX12","OK",0,45.5781395498486,0.0875728499998107,"STX12",0
"PPP1R8","OK",2.51837551273308e-10,6.21795526416576,0.0119009275068872,"PPP1R8",5.16334579257768e-10
"THEMIS2","OK",0,156.036198388568,0.29979535704093,"THEMIS2",0
"RPA2","OK",4.29570817581962e-13,7.15137303456709,0.0137024454669817,"RPA2",9.31340274210472e-13
"SMPDL3B","OK",0.00803319348781791,2.40740396921439,0.00406791628983752,"SMPDL3B",0.0126965559978642
"XKR8","OK",7.2136283561408e-06,4.33725597935579,0.00826801041024866,"XKR8",1.30538241327364e-05
"EYA3","OK",0.000635683976564922,3.22236560150026,0.0061422619734317,"EYA3",0.00106324156027176
"PTAFR","OK",0,101.166503319579,0.194128125425526,"PTAFR",0
"DNAJC8","OK",1.18888335518106e-67,17.3392604199961,0.0333029724253857,"DNAJC8",4.02349541496964e-67
"ATP5IF1","OK",0,43.1967847858584,0.0830375275073837,"ATP5IF1",0
"AL353622.1","OK",1.48985366637818e-06,4.67221367574915,0.00880404156020166,"AL353622.1",2.76248723809978e-06
"SESN2","OK",5.57424183652363e-27,10.6915558980551,0.020478997521088,"SESN2",1.44655965954303e-26
"MED18","OK",0.0112649183921363,2.28131461031822,0.00431651303645552,"MED18",0.0176362442852291
"PHACTR4","OK",4.54993593319644e-249,33.6865450492221,0.0647252883852492,"PHACTR4",2.36367858887365e-248
"RCC1","OK",1.3776338003841e-37,12.7596242936749,0.0244467051906587,"RCC1",3.92546208144717e-37
"TRNAU1AP","OK",1.24074553805437e-07,5.15909294410174,0.00986916495995989,"TRNAU1AP",2.37177552193224e-07
"SNHG12","OK",3.53152982510854e-289,36.3228088060637,0.0696468746932323,"SNHG12",1.93807404249261e-288
"TAF12","OK",0.000295688235167961,3.43553893913524,0.00655897015917133,"TAF12",0.000501994857927098
"RAB42","OK",0,73.3404438382937,0.13928331934601,"RAB42",0
"AL360012.1","OK",1.37155072884203e-123,23.6143788730453,0.0452616567825326,"AL360012.1",5.60494612049161e-123
"GMEB1","OK",0.000599028950739528,3.23934207946945,0.00617784727376845,"GMEB1",0.00100273102220352
"YTHDF2","OK",3.56470892081292e-28,10.9436212108873,0.0210021244704387,"YTHDF2",9.37521421723816e-28
"OPRD1","OK",2.92667386925503e-08,5.42322426882274,0.0100210992141061,"OPRD1",5.69386705375442e-08
"EPB41","OK",2.57298281131771e-138,25.0068788428141,0.0479898537428205,"EPB41",1.09403854153296e-137
"TMEM200B","OK",1.13348301595144e-05,4.23683103026105,0.00800953293745903,"TMEM200B",2.03813474818604e-05
"SRSF4","OK",4.23977321914344e-96,20.7677160828492,0.0398943951633106,"SRSF4",1.58863867640448e-95
"MECR","OK",1.49059901389217e-06,4.67211097402217,0.00892353367223671,"MECR",2.76366596132153e-06
"PTPRU","OK",0,66.5903712979596,0.127796834008648,"PTPRU",0
"MATN1","OK",7.38687387797832e-08,5.25535716298362,0.00969267671772342,"MATN1",1.42165032425992e-07
"MATN1-AS1","OK",0.00386300113749735,2.6638150710619,0.00500470491907588,"MATN1-AS1",0.00621383577994627
"LAPTM5","OK",0,333.103216416487,0.640615000709463,"LAPTM5",0
"SDC3","OK",0,52.4957302126161,0.100628765431694,"SDC3",0
"PUM1","OK",1.08677377853872e-71,17.8659109123412,0.0343125632633964,"PUM1",3.74326590077165e-71
"NKAIN1","OK",4.14232741066229e-96,20.7688330960732,0.0395368949767575,"NKAIN1",1.55235659698415e-95
"SNRNP40","OK",1.36474618166766e-75,18.3603288587756,0.0352456053476101,"SNRNP40",4.77708544023262e-75
"ZCCHC17","OK",1.60062360073629e-09,5.9209307126889,0.0113381280296848,"ZCCHC17",3.21912698317713e-09
"FABP3","OK",0,40.7188174949348,0.0773788169511207,"FABP3",0
"SERINC2","OK",1.10210966803021e-69,17.6062914871488,0.0336205064484513,"SERINC2",3.75808661963874e-69
"TINAGL1","OK",0,208.884080119323,0.401257994651973,"TINAGL1",0
"PEF1","OK",2.98832887220233e-13,7.20101361790959,0.0137989673081881,"PEF1",6.50015684783671e-13
"COL16A1","OK",0,63.4055787653376,0.121404686795562,"COL16A1",0
"ADGRB2","OK",1.56703193484247e-250,33.786305559922,0.0645821135609168,"ADGRB2",8.15244725482752e-250
"SPOCD1","OK",0,157.554644902652,0.301035706281711,"SPOCD1",0
"AL136115.2","OK",5.21781808682737e-06,4.40794432251072,0.00819227568903867,"AL136115.2",9.49605218025781e-06
"PTP4A2","OK",0,144.709577198345,0.278266675478328,"PTP4A2",0
"KHDRBS1","OK",0,39.5758614948102,0.0760722130204644,"KHDRBS1",0
"TMEM39B","OK",3.63383270816397e-05,3.96734859050979,0.00757088916570743,"TMEM39B",6.41686893946904e-05
"KPNA6","OK",2.67692671731261e-28,10.9695494022221,0.0210413036683404,"KPNA6",7.04695716308946e-28
"TXLNA","OK",1.61137301008264e-06,4.65608776192027,0.0089037824081166,"TXLNA",2.98385748546452e-06
"CCDC28B","OK",7.4934465842263e-12,6.748027127947,0.0129080882111904,"CCDC28B",1.58882751179347e-11
"EIF3I","OK",1.46325308678421e-154,26.458326076193,0.0508385777881261,"EIF3I",6.44690741225008e-154
"FAM167B","OK",0,82.4141998196865,0.157800311118047,"FAM167B",0
"LCK","OK",0,159.956337349324,0.306840983781711,"LCK",0
"HDAC1","OK",1.31034680299769e-23,9.94617252935465,0.0190751984653619,"HDAC1",3.29002903838626e-23
"MARCKSL1","OK",0,279.303986018569,0.536914643574488,"MARCKSL1",0
"FAM229A","OK",3.55546837475877e-05,3.97254309040951,0.00755687419867486,"FAM229A",6.28112810864659e-05
"BSDC1","OK",2.95183289930691e-33,11.9578991449414,0.0229387789019579,"BSDC1",8.13957992122634e-33
"ZBTB8A","OK",5.84744000845132e-33,11.9009918786072,0.0227913280586117,"ZBTB8A",1.60783869153511e-32
"ZBTB8OS","OK",7.55796111906834e-28,10.875299089091,0.020863950778737,"ZBTB8OS",1.98031151733094e-27
"RBBP4","OK",3.62736215827362e-09,5.78491908191515,0.0110768806308332,"RBBP4",7.22491430750256e-09
"KIAA1522","OK",2.03927800104674e-53,15.340844293162,0.0293809565845929,"KIAA1522",6.42445210528485e-53
"YARS","OK",5.51352789261946e-27,10.6925714398859,0.0204972127302414,"YARS",1.43124597385547e-26
"S100PBP","OK",2.48336900994511e-18,8.65413273486406,0.0165788845387588,"S100PBP",5.84352121589587e-18
"FNDC5","OK",3.42286632194129e-07,4.96568973454795,0.00940128866895191,"FNDC5",6.46413190311322e-07
"TMEM54","OK",3.6376422149114e-62,16.5974188702171,0.0318415164265073,"TMEM54",1.20202424841448e-61
"RNF19B","OK",3.26445364538111e-311,37.692751625268,0.0723484623374278,"RNF19B",1.845342421742e-310
"AK2","OK",6.02496341658357e-33,11.8984959789916,0.0228331103632528,"AK2",1.65647063567196e-32
"AZIN2","OK",8.32900744689296e-25,10.2169017299252,0.0194951438136623,"AZIN2",2.11783477964677e-24
"TRIM62","OK",8.86267997946995e-10,6.01738824835324,0.0114523061112542,"TRIM62",1.79302280730813e-09
"ZNF362","OK",3.36104801119907e-05,3.98591363871051,0.00759814218273613,"ZNF362",5.94349489057694e-05
"PHC2","OK",0,67.12981657027,0.129038185053135,"PHC2",0
"ZSCAN20","OK",0.000107861564616391,3.6998544788937,0.00686961083775659,"ZSCAN20",0.000186663824079694
"CSMD2","OK",1.8987864503749e-21,9.43805657969247,0.0176905424620939,"CSMD2",4.65210062870817e-21
"C1orf94","OK",1.81193124595943e-37,12.7382601582384,0.0197254289554837,"C1orf94",5.15887710218608e-37
"SMIM12","OK",1.59890607737487e-34,12.1976864058196,0.0234069680481191,"SMIM12",4.45670978506149e-34
"GJA4","OK",0,207.613696655269,0.398716037697448,"GJA4",0
"DLGAP3","OK",1.18520814220443e-10,6.33519477682897,0.0119788794505645,"DLGAP3",2.45032451053189e-10
"AC114490.3","OK",0.00299167161337503,2.74869281256746,0.00515668945546886,"AC114490.3",0.00484005614163871
"ZMYM6","OK",1.11616949728649e-09,5.97992972946873,0.0114295632012102,"ZMYM6",2.25361809905506e-09
"ZMYM1","OK",0.0253307247595649,1.95433637689768,0.00370476335379084,"ZMYM1",0.0387313465750436
"SFPQ","OK",0,66.0667400292947,0.127031112682395,"SFPQ",0
"ZMYM4","OK",1.46501106286719e-23,9.93505907968077,0.0190488788838734,"ZMYM4",3.67433520901794e-23
"KIAA0319L","OK",3.05734409358493e-77,18.5654724139778,0.0356341123199416,"KIAA0319L",1.07705681653252e-76
"NCDN","OK",4.06247405070692e-47,14.3687803684651,0.0275191583333263,"NCDN",1.2328283279812e-46
"AC004865.2","OK",3.12807483677793e-103,21.5422722932034,0.0410610679482177,"AC004865.2",1.20027788606827e-102
"PSMB2","OK",0,43.1820254794379,0.0830049622422923,"PSMB2",0
"C1orf216","OK",5.11501545994332e-11,6.46351216217916,0.0123615399086489,"C1orf216",1.06552958415976e-10
"CLSPN","OK",0,98.305248562508,0.188601322331649,"CLSPN",0
"AGO4","OK",2.6091692049295e-12,6.89950681831751,0.0132041446268621,"AGO4",5.58480969594539e-12
"AGO1","OK",0.00193377489148615,2.88876745066162,0.00550563286338989,"AGO1",0.00316039226575893
"AGO3","OK",1.25177491153702e-126,23.9084189442066,0.0459120035040847,"AGO3",5.1614981875024e-126
"ADPRHL2","OK",7.370494410847e-19,8.7916266789813,0.0168490692711475,"ADPRHL2",1.74737285665735e-18
"COL8A2","OK",0,52.4048410340048,0.100625558775121,"COL8A2",0
"TRAPPC3","OK",0.00027983056164891,3.45044599788522,0.00658811890247527,"TRAPPC3",0.000475553474711599
"MAP7D1","OK",0,80.2769670273937,0.154296033367777,"MAP7D1",0
"THRAP3","OK",9.23163660121462e-48,14.471049714502,0.0277877099030036,"THRAP3",2.81437629620483e-47
"SH3D21","OK",2.68201522930054e-05,4.03917163403796,0.00763486459660014,"SH3D21",4.75708084369499e-05
"EVA1B","OK",0,112.531793244475,0.216285534333797,"EVA1B",0
"AL591845.1","OK",0.00136719346235392,2.99612012606894,0.00567093332051719,"AL591845.1",0.00224929693963141
"STK40","OK",5.9503059690203e-09,5.70114390195073,0.0109048638653859,"STK40",1.1787442019422e-08
"LSM10","OK",6.92539546217839e-16,7.98678092822679,0.0153053834751573,"LSM10",1.57262628846548e-15
"OSCP1","OK",0.00304840465105415,2.74252885493084,0.00513928141008907,"OSCP1",0.0049299427456994
"MRPS15","OK",1.54268648937237e-138,25.0272939708634,0.0480811981295969,"MRPS15",6.56175424419843e-138
"CSF3R","OK",0,124.75908422171,0.227620486055975,"CSF3R",0
"GRIK3","OK",7.18975058212674e-53,15.2588339351452,0.0265417457028184,"GRIK3",2.25797225483537e-52
"LINC01137","OK",9.98135933422101e-05,3.71948780297753,0.00705018000683115,"LINC01137",0.000172985522124845
"ZC3H12A","OK",2.27918194602015e-274,35.3722726006479,0.0678250546298234,"ZC3H12A",1.22728178020474e-273
"MEAF6","OK",2.16614971718443e-19,8.92814031042183,0.0171232212612341,"MEAF6",5.17388133908374e-19
"SNIP1","OK",1.29842976844703e-12,6.99797632717607,0.0133949619870947,"SNIP1",2.79155755232649e-12
"DNALI1","OK",1.03530313127578e-08,5.60599609839293,0.0106742929722126,"DNALI1",2.0377831272011e-08
"GNL2","OK",3.56440252188142e-05,3.97194543696425,0.00758849353832653,"GNL2",6.29646996752001e-05
"RSPO1","OK",0.000276625733342221,3.45355402894289,0.00619800110841178,"RSPO1",0.000470233897668197
"CDCA8","OK",0,100.726567304006,0.192958953493875,"CDCA8",0
"EPHA10","OK",0.000946848946685479,3.10641648843307,0.00496088172627379,"EPHA10",0.00157097647117919
"MANEAL","OK",3.23453883198384e-05,3.99501273108474,0.00759484097759026,"MANEAL",5.72259323359196e-05
"YRDC","OK",2.98592292110375e-29,11.166142441403,0.0214157815198464,"YRDC",7.93496817599801e-29
"C1orf122","OK",0,70.8681243365686,0.136231917124179,"C1orf122",0
"MTF1","OK",1.21555867812635e-44,13.968374626095,0.0267836937184915,"MTF1",3.63154818547503e-44
"INPP5B","OK",0.00259367129179882,2.79516379440732,0.00530775523841455,"INPP5B",0.00420857979793234
"SF3A3","OK",4.73705857177452e-08,5.33653197442332,0.0102119884574199,"SF3A3",9.16364530776274e-08
"FHL3","OK",9.64523870348333e-78,18.6273316834395,0.0357274567403581,"FHL3",3.40405890170821e-77
"UTP11","OK",3.2109535779663e-30,11.3625806791586,0.0217976527222455,"UTP11",8.6193073361255e-30
"POU3F1","OK",1.81073596811756e-24,10.1413267381439,0.0191436851293326,"POU3F1",4.5884599188068e-24
"RRAGC","OK",1.46478289788216e-70,17.7201832357148,0.034013489888486,"RRAGC",5.01580189159322e-70
"AL139260.1","OK",1.70335088452152e-05,4.1444231494327,0.00778161620529477,"AL139260.1",3.04263782830767e-05
"MYCBP","OK",1.45097201095209e-06,4.67764073342554,0.00893114393932876,"MYCBP",2.69098671974531e-06
"RHBDL2","OK",4.43205579438151e-63,16.7233196714871,0.0317781852720353,"RHBDL2",1.47050675731447e-62
"AKIRIN1","OK",3.46045343733789e-184,28.9188393091223,0.0555661297177503,"AKIRIN1",1.61406716028014e-183
"NDUFS5","OK",0,40.4376103104851,0.0777349303292444,"NDUFS5",0
"MACF1","OK",0,68.4076791654712,0.131503562511678,"MACF1",0
"PABPC4","OK",0,40.5546302820639,0.0779416200323988,"PABPC4",0
"HEYL","OK",0,105.090698534355,0.201107550311298,"HEYL",0
"HPCAL4","OK",0.00682129626644705,2.466538857587,0.00458294144344992,"HPCAL4",0.010828668200785
"PPIE","OK",1.1973043560295e-08,5.58076654882355,0.0106826700017259,"PPIE",2.35242447564733e-08
"BMP8B","OK",0,46.0272059067971,0.0877189982992712,"BMP8B",0
"AL033527.5","OK",0.00362021162263552,2.68557910824645,0.00479316907316395,"AL033527.5",0.00582924838125405
"TRIT1","OK",0.00578282774711694,2.52512678635883,0.00479606196495419,"TRIT1",0.0092108661101946
"MYCL","OK",5.74106922738787e-35,12.2808249841062,0.0232917540615855,"MYCL",1.6053848562851e-34
"MFSD2A","OK",0,61.4241507224017,0.117440355153649,"MFSD2A",0
"CAP1","OK",0,74.5125831455302,0.143265634052156,"CAP1",0
"PPT1","OK",0,105.570353857874,0.202911727834663,"PPT1",0
"RLF","OK",8.88324434317986e-128,24.0186273914339,0.0461154062592971,"RLF",3.67247920147928e-127
"AL050341.2","OK",0.0116412810002393,2.2687659605892,0.00428774201233494,"AL050341.2",0.0182039908736293
"ZMPSTE24","OK",4.41198261502539e-24,10.0539696214859,0.0192818919570042,"ZMPSTE24",1.1137549703989e-23
"COL9A2","OK",9.50332726075202e-312,37.7254537962094,0.0723070957734187,"COL9A2",5.37810657688653e-311
"SMAP2","OK",0,203.160367838128,0.390609011773711,"SMAP2",0
"EXO5","OK",0.000205090574747151,3.53344517738539,0.00663637797712332,"EXO5",0.000350879863373155
"ZNF684","OK",0.000228654127383793,3.50459157838695,0.00666101593101209,"ZNF684",0.0003902400930893
"CITED4","OK",4.46526883744899e-18,8.58695399057949,0.0164350882324723,"CITED4",1.0464072733055e-17
"CTPS1","OK",5.9527068075324e-51,14.9678811941994,0.0287001462832075,"CTPS1",1.84942595575819e-50
"SCMH1","OK",9.1028620403851e-06,4.2858311383589,0.00817368863897361,"SCMH1",1.64160220784107e-05
"FOXO6","OK",3.0786097457252e-07,4.98621948439367,0.00940694780697805,"FOXO6",5.82272358751028e-07
"AC093151.2","OK",0.013633191349404,2.20768294278488,0.00383764087813992,"AC093151.2",0.0212083084091266
"EDN2","OK",4.71738428510971e-11,6.47574112675595,0.0121057603470831,"EDN2",9.83591598068289e-11
"HIVEP3","OK",5.44488683720536e-14,7.42963502169585,0.0142139224057136,"HIVEP3",1.2009434513353e-13
"FOXJ3","OK",2.35210428026271e-22,9.65450604223199,0.0185107772217107,"FOXJ3",5.81588586308631e-22
"RIMKLA","OK",1.96630442500314e-06,4.61491254164193,0.00865405487773055,"RIMKLA",3.63069880130606e-06
"ZMYND12","OK",0.00374255279997637,2.67445394677341,0.00477934652312807,"ZMYND12",0.00602308336933807
"PPCS","OK",1.89012080846807e-15,7.862007907946,0.015069743473741,"PPCS",4.26673697816999e-15
"CCDC30","OK",0.00163811103857093,2.9405574815672,0.00557125574375235,"CCDC30",0.00268711615503182
"PPIH","OK",7.19488242346105e-251,33.8093164816282,0.0649373202499179,"PPIH",3.74466666045342e-250
"YBX1","OK",0,112.782997489765,0.216893265682218,"YBX1",0
"CLDN19","OK",8.80614481220954e-11,6.38083682310655,0.0100014130164297,"CLDN19",1.8250919761269e-10
"P3H1","OK",2.19875442632282e-27,10.7774837008433,0.0206509939347189,"P3H1",5.72953624210618e-27
"TMEM269","OK",2.26682422630715e-05,4.07845238665472,0.00743344549333546,"TMEM269",4.031722512581e-05
"SVBP","OK",1.17472214597068e-18,8.73911460949698,0.0167586949558758,"SVBP",2.77637565975968e-18
"ERMAP","OK",7.42089227068298e-23,9.77205014361232,0.0186726012555871,"ERMAP",1.84632327089957e-22
"ZNF691","OK",0.012139639625244,2.25268084986933,0.00425199253590724,"ZNF691",0.0189503781751347
"SLC2A1","OK",0,251.918097584176,0.484054214966228,"SLC2A1",0
"EBNA1BP2","OK",0,45.1969281808484,0.086851621768339,"EBNA1BP2",0
"CFAP57","OK",1.84937020131049e-09,5.89713196783006,0.0103411199142897,"CFAP57",3.71376874555705e-09
"TMEM125","OK",0,241.942573928656,0.464096104515096,"TMEM125",0
"TIE1","OK",0,134.719250065377,0.258343557252945,"TIE1",0
"CDC20","OK",0,162.941701471777,0.312869841774721,"CDC20",0
"ELOVL1","OK",0,190.057870398389,0.36526619921452,"ELOVL1",0
"MED8","OK",5.1702662315866e-11,6.46188697469095,0.0123738015346159,"MED8",1.07677212784741e-10
"SZT2","OK",1.84107735545803e-12,6.94887313828241,0.0132875556022043,"SZT2",3.94879133948903e-12
"HYI","OK",1.39215243762522e-23,9.94014180901962,0.01906058830409,"HYI",3.49333940694688e-23
"PTPRF","OK",0,69.0490195154142,0.132653263215438,"PTPRF",0
"KDM4A","OK",0.00844118363640296,2.38925962667456,0.0045292675726137,"KDM4A",0.0133205080284964
